Date,Close,Volume,Open,High,Low,Prev Close,Daily Change %,High-Low %,Open-Close %,Turnover,VWAP
2020-06-01,10080.8,0.0,9552.8,10207.3,10050.4,9554.4,5.509503474838814,1.5611318952479467,-5.237679549242124,0.0,10112.833333333332
2020-06-02,9496.0,0.0,10093.9,9538.1,9483.4,10080.8,-5.801126894690891,0.5767973511609837,6.29633529907329,0.0,9505.833333333334
2020-06-03,9681.7,0.0,9494.1,9686.1,9617.6,9496.0,1.955560235888803,0.7122359008484445,-1.9376762345455896,0.0,9661.800000000001
2020-06-04,9555.0,0.0,9527.4,9686.1,9537.6,9681.7,-1.3086544718386308,1.556995470558631,-0.2888540031397212,0.0,9592.9
2020-06-05,9616.2,0.0,9794.5,9629.3,9549.5,9555.0,0.6405023547880767,0.8356458453322088,1.8541627669973508,0.0,9598.333333333334
2020-06-06,9697.6,0.0,9631.3,9701.9,9637.3,9616.2,0.8464882177991268,0.670312224378201,-0.6836743111697852,0.0,9678.933333333332
2020-06-07,9718.6,0.0,9689.0,9770.5,9708.5,9697.6,0.21654842435241708,0.638615646083329,-0.30457061716708544,0.0,9732.533333333333
2020-06-08,9682.9,0.0,9724.4,9857.2,9616.6,9718.6,-0.3673368592184134,2.5019237568371393,0.42859060818556427,0.0,9718.900000000001
2020-06-09,9754.2,0.0,9679.4,9805.8,9745.0,9682.9,0.7363496473164145,0.6239096972806493,-0.7668491521601063,0.0,9768.333333333334
2020-06-10,9878.7,0.0,9753.7,9945.2,9871.0,9754.2,1.276373254598019,0.7516968898794522,-1.265348679482118,0.0,9898.300000000001
2020-06-11,9381.5,0.0,9887.3,9391.3,9249.4,9878.7,-5.03305090750808,1.5341535667178374,5.391461919735642,0.0,9340.733333333332
2020-06-12,9421.4,0.0,9365.1,9475.8,9415.5,9381.5,0.4253051217822271,0.6404333280229332,-0.5975757318445164,0.0,9437.566666666666
2020-06-13,9431.5,0.0,9411.4,9474.7,9428.7,9421.4,0.10720275118347977,0.4878721350769459,-0.21311562317765323,0.0,9444.966666666667
2020-06-14,9438.5,0.0,9419.3,9474.7,9387.5,9431.5,0.0742193712558978,0.928894806924109,-0.20342215394396068,0.0,9433.566666666668
2020-06-15,9549.2,0.0,9166.7,9570.7,9379.3,9438.5,1.1728558563331115,2.040664015438268,-4.005571147321241,0.0,9499.733333333334
2020-06-16,9461.8,0.0,9558.0,9532.3,9423.8,9549.2,-0.9152599170611302,1.1513402236889578,1.0167198630281842,0.0,9472.633333333333
2020-06-17,9436.3,0.0,9461.9,9468.8,9403.4,9461.8,-0.2695047453972817,0.6954931195099606,0.2712927736506932,0.0,9436.166666666666
2020-06-18,9267.9,0.0,9428.9,9390.3,9249.6,9436.3,-1.784597776670937,1.5211468604047624,1.7371788646834776,0.0,9302.6
2020-06-19,9331.8,0.0,9280.8,9350.1,9294.2,9267.9,0.6894765804551154,0.6014503668954793,-0.5465183565871536,0.0,9325.366666666667
2020-06-20,9362.0,0.0,9332.0,9397.7,9349.1,9331.8,0.3236245954692635,0.5198361339594224,-0.3204443494979705,0.0,9369.6
2020-06-21,9378.5,0.0,9371.1,9395.2,9285.8,9362.0,0.17624439222388377,1.1781429709879758,-0.0789038758863319,0.0,9353.166666666666
2020-06-22,9651.7,0.0,9383.5,9715.6,9609.3,9378.5,2.9130457962360796,1.1062200160261528,-2.7787850844928945,0.0,9658.866666666667
2020-06-23,9645.9,0.0,9655.5,9663.7,9614.8,9651.7,-0.06009304060425719,0.5085909223280927,0.09952415015706532,0.0,9641.466666666667
2020-06-24,9074.7,0.0,9649.9,9306.0,9022.6,9645.9,-5.921686934345151,3.1410014851594843,6.3385015482605365,0.0,9134.433333333332
2020-06-25,9249.4,0.0,9098.7,9296.5,9194.3,9074.7,1.925132511267578,1.1115582480449924,-1.6292948731809513,0.0,9246.733333333332
2020-06-26,9163.1,0.0,9245.1,9179.8,9113.9,9249.4,-0.9330334940644721,0.7230713525493986,0.8948936495290895,0.0,9152.266666666665
2020-06-27,8970.6,0.0,9161.7,9008.2,8950.2,9163.1,-2.1008174089554843,0.6480302116153828,2.1302922881412654,0.0,8976.333333333334
2020-06-28,9104.5,0.0,8971.0,9148.6,9097.1,8970.6,1.4926537801261859,0.5661144760418155,-1.4663078697347465,0.0,9116.733333333334
2020-06-29,9171.7,0.0,9101.3,9199.8,9158.7,9104.5,0.73809654566424,0.4487536440761084,-0.767578529607395,0.0,9176.733333333334
2020-06-30,9124.2,0.0,9166.4,9148.0,9101.1,9171.7,-0.5178974454027061,0.5153223236751561,0.4625063019223484,0.0,9124.433333333332
2020-07-01,9233.4,0.0,9134.9,9259.7,9225.2,9124.2,1.1968172552114038,0.37397563196461864,-1.0667793012324822,0.0,9239.433333333334
2020-07-02,9202.0,0.0,9150.6,9259.7,9179.5,9233.4,-0.3400697467888279,0.8736859306062501,-0.5585742229949971,0.0,9213.733333333334
2020-07-03,9086.1,0.0,9097.4,9100.0,9053.0,9202.0,-1.2595088024342493,0.5191649177068375,0.1243657895026389,0.0,9079.699999999999
2020-07-04,9134.9,0.0,9084.2,9149.6,9114.0,9086.1,0.5370841174981485,0.39060785604564807,-0.5550142858706599,0.0,9132.833333333334
2020-07-05,9088.7,0.0,9133.8,9114.1,9063.2,9134.9,-0.5057526628643872,0.5616117927442805,0.4962205816013131,0.0,9088.666666666668
2020-07-06,9299.5,0.0,9090.1,9371.2,9266.3,9088.7,2.3193636053560933,1.1320591821978727,-2.2517339641916196,0.0,9312.333333333334
2020-07-07,9300.5,0.0,9293.0,9319.9,9233.1,9299.5,0.010753266304640035,0.9400959591036517,-0.0806408257620558,0.0,9284.5
2020-07-08,9382.5,0.0,9309.3,9434.5,9361.3,9300.5,0.8816730283318102,0.7819426789014424,-0.7801758593125577,0.0,9392.766666666666
2020-07-09,9215.5,0.0,9385.3,9239.6,9206.5,9382.5,-1.7799094058086864,0.35952859392820685,1.8425478812869545,0.0,9220.533333333333
2020-07-10,9263.8,0.0,9224.9,9295.5,9261.6,9215.5,0.5241169768325026,0.36602746825602095,-0.41991407413803883,0.0,9273.633333333333
2020-07-11,9276.5,0.0,9268.0,9286.0,9232.0,9263.8,0.1370927697057442,0.5849220103986136,-0.09162938608311325,0.0,9264.833333333334
2020-07-12,9274.2,0.0,9271.1,9319.9,9270.1,9276.5,-0.02479383388130515,0.5372110333221786,-0.03342606370361178,0.0,9288.066666666668
2020-07-13,9224.1,0.0,9272.7,9245.6,9219.0,9274.2,-0.5402083198550858,0.28853454821564556,0.5268806712850074,0.0,9229.566666666666
2020-07-14,9242.1,0.0,9219.9,9270.2,9240.2,9224.1,0.19514098936481608,0.32466829722300383,-0.24020514818061614,0.0,9250.833333333334
2020-07-15,9200.1,0.0,9234.7,9224.2,9183.0,9242.1,-0.45444217223358324,0.44865512359796067,0.376082868664475,0.0,9202.433333333334
2020-07-16,9110.1,0.0,9202.3,9141.4,9107.6,9200.1,-0.9782502364104738,0.3711186262022846,1.0120635338799673,0.0,9119.699999999999
2020-07-17,9139.4,0.0,9119.5,9167.0,9128.1,9110.1,0.32162105794666657,0.42615659337649275,-0.2177385824014666,0.0,9144.833333333334
2020-07-18,9157.0,0.0,9138.1,9179.7,9144.6,9139.4,0.19257281659627945,0.3838330818187823,-0.20639947581085114,0.0,9160.433333333334
2020-07-19,9188.5,0.0,9156.1,9218.4,9177.0,9157.0,0.34399912635142516,0.4511278195488682,-0.35261468139521834,0.0,9194.633333333333
2020-07-20,9178.4,0.0,9190.7,9194.6,9155.1,9188.5,-0.10992000870653929,0.4314535067885659,0.13401028501700832,0.0,9176.033333333333
2020-07-21,9361.9,0.0,9179.7,9389.0,9353.7,9178.4,1.9992591301316136,0.3773907651517503,-1.9461861374293565,0.0,9368.199999999999
2020-07-22,9488.8,0.0,9360.7,9522.9,9470.7,9361.9,1.3554940770570039,0.5511736196901909,-1.3500126464884763,0.0,9494.133333333333
2020-07-23,9560.0,0.0,9489.5,9599.8,9545.0,9488.8,0.7503583171739391,0.5741225772655765,-0.7374476987447699,0.0,9568.266666666666
2020-07-24,9589.0,0.0,9559.9,9612.7,9536.2,9560.0,0.303347280334728,0.8022063295652356,-0.3034727291688431,0.0,9579.300000000001
2020-07-25,9666.3,0.0,9582.9,9690.7,9645.9,9589.0,0.806132026280105,0.46444603406629853,-0.8627913472579957,0.0,9667.633333333333
2020-07-26,10192.0,0.0,9666.2,10211.2,9894.6,9666.3,5.438482149322913,3.1997251025812092,-5.158948194662473,0.0,10099.266666666668
2020-07-27,10935.6,0.0,10196.0,11229.1,10854.2,10192.0,7.2959183673469425,3.4539625214202765,-6.763232012875382,0.0,11006.300000000001
2020-07-28,10956.7,0.0,10964.8,10989.8,10771.8,10935.6,0.19294780350415489,2.023802892738447,0.07392736864200485,0.0,10906.1
2020-07-29,10999.0,0.0,10970.9,11114.4,10959.9,10956.7,0.38606514735275466,1.4096843949306108,-0.25547777070643113,0.0,11024.433333333334
2020-07-30,10980.8,0.0,10987.6,11124.4,10964.6,10999.0,-0.16546958814438337,1.4574175072505997,0.061926271309932716,0.0,11023.266666666668
2020-07-31,11387.8,0.0,10972.3,11394.3,11226.1,10980.8,3.7064694739909663,1.4982941538022903,-3.6486415286534712,0.0,11336.066666666666
2020-08-01,11941.5,0.0,11360.7,11943.4,11754.8,11387.8,4.8622209733223345,1.604450947697965,-4.863710589121963,0.0,11879.9
2020-08-02,11157.1,0.0,11968.2,11202.7,10981.6,11941.5,-6.56868902566679,2.013367815254611,7.269810255353097,0.0,11113.800000000001
2020-08-03,11254.1,0.0,11132.5,11407.8,11222.2,11157.1,0.8694015469969795,1.6538646611181276,-1.0804951084493684,0.0,11294.699999999999
2020-08-04,11221.5,0.0,11259.8,11228.3,11114.5,11254.1,-0.28967220835073765,1.023887714247148,0.341309094149617,0.0,11188.1
2020-08-05,11653.3,0.0,11233.6,11790.2,11606.3,11221.5,3.8479704139375244,1.584484288705285,-3.601554924356182,0.0,11683.266666666668
2020-08-06,11850.5,0.0,11651.1,11901.8,11740.0,11653.3,1.692224520093027,1.3781942078364504,-1.6826294249187765,0.0,11830.766666666668
2020-08-07,11549.1,0.0,11827.6,11650.4,11537.6,11850.5,-2.5433526011560663,0.9776729995839626,2.4114433159293798,0.0,11579.033333333333
2020-08-08,11743.6,0.0,11550.1,11792.8,11669.7,11549.1,1.684113913638292,1.0548685913091043,-1.647705984536258,0.0,11735.366666666667
2020-08-09,12008.2,0.0,11735.5,12041.1,11681.1,11743.6,2.2531421369937696,3.081901533246013,-2.2709481854066444,0.0,11910.133333333333
2020-08-10,11823.1,0.0,11998.9,11931.8,11819.0,12008.2,-1.541446678103299,0.9543954649293449,1.4869196741971165,0.0,11857.966666666667
2020-08-11,11354.3,0.0,11831.1,11408.8,11233.3,11823.1,-3.9651191311923357,1.562319176021294,4.199290136776385,0.0,11332.133333333331
2020-08-12,11575.9,0.0,11370.5,11652.1,11536.3,11354.3,1.9516835031662048,1.0037880429600572,-1.7743760744304948,0.0,11588.1
2020-08-13,11735.7,0.0,11573.4,11820.3,11668.5,11575.9,1.3804542195423346,1.3009384239619426,-1.3829596871085754,0.0,11741.5
2020-08-14,11865.4,0.0,11720.7,11962.9,11750.7,11735.7,1.1051748084903235,1.8058498642633962,-1.219512195121942,0.0,11859.666666666666
2020-08-15,11904.6,0.0,11876.0,11909.7,11782.7,11865.4,0.3303723431152825,1.0778514262435603,-0.24024326730843845,0.0,11865.666666666666
2020-08-16,11857.3,0.0,11917.5,11919.7,11764.0,11904.6,-0.3973254036254985,1.323529411764712,0.5077041147647503,0.0,11847.0
2020-08-17,12283.0,0.0,11838.0,12381.4,12273.5,11857.3,3.5901933829792685,0.8791298325660948,-3.622893429943825,0.0,12312.633333333333
2020-08-18,11855.9,0.0,12298.3,12013.2,11844.8,12283.0,-3.4771635593910313,1.4217209239497626,3.7314754679104887,0.0,11904.633333333333
2020-08-19,11718.0,0.0,11834.5,11822.2,11703.4,11855.9,-1.163133967054375,1.0150896320727405,0.9941969619388974,0.0,11747.866666666667
2020-08-20,11847.5,0.0,11697.0,11877.4,11783.6,11718.0,1.1051373954599761,0.7960215893275338,-1.2703101920236337,0.0,11836.166666666666
2020-08-21,11468.1,0.0,11867.5,11536.9,11382.1,11847.5,-3.2023633677991103,1.3600302228938357,3.48270419685911,0.0,11462.366666666667
2020-08-22,11591.8,0.0,11476.6,11680.5,11583.3,11468.1,1.0786442392375277,0.8391391054362809,-0.9938059662865034,0.0,11618.533333333333
2020-08-23,11666.8,0.0,11596.5,11681.1,11587.1,11591.8,0.6470090926344485,0.8112469901873636,-0.6025645421195125,0.0,11645.0
2020-08-24,11690.4,0.0,11675.2,11766.9,11661.1,11666.8,0.2022834024754034,0.9072900498237668,-0.130021213987536,0.0,11706.133333333333
2020-08-25,11350.2,0.0,11673.4,11401.0,11256.8,11690.4,-2.91008006569492,1.2810034823395702,2.847526915825262,0.0,11336.0
2020-08-26,11401.6,0.0,11365.2,11479.7,11367.4,11350.2,0.45285545629151586,0.9879128032795635,-0.3192534381139457,0.0,11416.233333333332
2020-08-27,11368.0,0.0,11390.2,11396.1,11281.9,11401.6,-0.294695481335956,1.0122408459568046,0.1952850105559529,0.0,11348.666666666666
2020-08-28,11496.2,0.0,11379.3,11539.8,11468.2,11368.0,1.127726952850112,0.6243351179783971,-1.0168577442981286,0.0,11501.4
2020-08-29,11600.8,0.0,11502.0,11623.6,11462.6,11496.2,0.9098658687218258,1.4045678990804877,-0.8516654023860362,0.0,11562.333333333334
2020-08-30,11668.4,0.0,11603.0,11712.2,11659.3,11600.8,0.5827184332115058,0.4537150600808064,-0.5604881560453845,0.0,11679.966666666667
2020-08-31,11674.8,0.0,11669.1,11692.0,11544.6,11668.4,0.054848993863765697,1.2767874157614785,-0.048823106177398407,0.0,11637.133333333331
2020-09-01,11844.4,0.0,11682.8,11947.5,11821.6,11674.8,1.4527015452084866,1.0649996616363238,-1.364357839991898,0.0,11871.166666666666
2020-09-02,11375.1,0.0,11830.2,11437.4,11359.0,11844.4,-3.962209989530911,0.6902016022537163,4.000843948624631,0.0,11390.5
2020-09-03,10249.6,0.0,11375.5,10329.9,10098.1,11375.1,-9.8944185106065,2.2954813281706388,10.98481891976272,0.0,10225.866666666667
2020-09-04,10432.4,0.0,10249.0,10558.7,10392.3,10249.6,1.7834842335310575,1.6011854931054863,-1.7579847398489286,0.0,10461.133333333333
2020-09-05,10169.7,0.0,10411.5,10239.9,10067.4,10432.4,-2.5181166366320205,1.7134513379820013,2.377651258149201,0.0,10159.0
2020-09-06,10195.3,0.0,10169.2,10296.4,10193.9,10169.7,0.2517281729057744,1.0055032911839434,-0.25600031387010236,0.0,10228.533333333333
2020-09-07,10305.7,0.0,10205.3,10434.4,10305.5,10195.3,1.0828519023471743,1.2507884139537104,-0.9742181511202678,0.0,10348.533333333335
2020-09-08,10000.4,0.0,10305.4,10149.0,9984.6,10305.7,-2.9624382623208616,1.646535664923979,3.0498780048798046,0.0,10044.666666666666
2020-09-09,10365.6,0.0,10028.2,10408.9,10219.2,10000.4,3.651853925842974,1.8563096915609725,-3.254997298757425,0.0,10331.233333333332
2020-09-10,10222.9,0.0,10377.4,10377.5,10212.6,10365.6,-1.3766689820174494,1.6146720717544958,1.5113128368662514,0.0,10271.0
2020-09-11,10351.7,0.0,10218.4,10393.5,10326.0,10222.9,1.2599164620606784,0.6536897152818129,-1.2877111971946742,0.0,10357.066666666668
2020-09-12,10546.3,0.0,10344.1,10556.3,10411.2,10351.7,1.8798844634214527,1.393691409251561,-1.9172600817348162,0.0,10504.6
2020-09-13,10353.0,0.0,10551.7,10369.3,10264.5,10546.3,-1.8328702957435241,1.0209946904379101,1.9192504588042183,0.0,10328.933333333332
2020-09-14,10739.2,0.0,10352.1,10832.3,10652.9,10353.0,3.730319714092541,1.684048475063125,-3.6045515494636504,0.0,10741.466666666665
2020-09-15,10762.2,0.0,10752.0,10790.1,10669.2,10739.2,0.21416865315852207,1.133168372511525,-0.0947761610079791,0.0,10740.500000000002
2020-09-16,10887.4,0.0,10780.9,11039.3,10885.8,10762.2,1.1633309174703954,1.4100938837751935,-0.9781949776806217,0.0,10937.5
2020-09-17,10938.2,0.0,10873.6,10956.3,10890.8,10887.4,0.4665944118889826,0.6014250560105777,-0.5905907736190631,0.0,10928.433333333334
2020-09-18,10960.0,0.0,10927.1,10977.8,10933.1,10938.2,0.19930153041633242,0.4088501888759721,-0.3001824817518215,0.0,10956.966666666667
2020-09-19,10950.5,0.0,10977.6,11081.6,10908.5,10960.0,-0.08667883211678833,1.5868359536141574,0.2474772841422799,0.0,10980.199999999999
2020-09-20,10957.9,0.0,10950.7,10977.0,10895.7,10950.5,0.06757682297611649,0.7461659186651547,-0.06570602031410132,0.0,10943.533333333333
2020-09-21,10450.9,0.0,10963.6,10488.6,10374.4,10957.9,-4.6267989304520025,1.10078655151142,4.905797586810713,0.0,10437.966666666667
2020-09-22,10485.9,0.0,10445.5,10535.0,10485.4,10450.9,0.33489938665569474,0.4730387014324715,-0.38527927979476856,0.0,10502.1
2020-09-23,10300.2,0.0,10515.5,10336.1,10201.0,10485.9,-1.7709495608388304,1.3243799627487536,2.0902506747441723,0.0,10279.1
2020-09-24,10685.4,0.0,10299.5,10753.5,10685.4,10300.2,3.7397332090638913,0.6373182098938773,-3.6114698560652823,0.0,10708.1
2020-09-25,10706.4,0.0,10710.7,10745.6,10650.2,10685.4,0.19652984446066596,0.8957578261441066,0.04016289322275547,0.0,10700.733333333335
2020-09-26,10778.7,0.0,10710.3,10799.2,10722.4,10706.4,0.675297018605704,0.716257554278903,-0.634584875727142,0.0,10766.766666666666
2020-09-27,10895.8,0.0,10779.4,10946.6,10776.4,10778.7,1.0864018851995003,1.5793771574923048,-1.0683015473852278,0.0,10872.933333333332
2020-09-28,10697.8,0.0,10908.7,10728.5,10667.8,10895.8,-1.817213972356321,0.5690020435328815,1.9714333788255667,0.0,10698.033333333333
2020-09-29,10768.5,0.0,10688.6,10847.7,10757.2,10697.8,0.6608835461496825,0.841296991782248,-0.7419789199981394,0.0,10791.133333333333
2020-09-30,10801.9,0.0,10747.7,10855.5,10776.6,10768.5,0.3101639039791952,0.7321418629252235,-0.5017635786296755,0.0,10811.333333333334
2020-10-01,10613.6,0.0,10798.4,10627.6,10585.9,10801.9,-1.7432118423610594,0.39392021462512145,1.741162282354708,0.0,10609.033333333333
2020-10-02,10552.7,0.0,10646.8,10576.8,10523.4,10613.6,-0.5737921157759821,0.5074405610354034,0.8917149165616244,0.0,10550.966666666665
2020-10-03,10545.4,0.0,10556.6,10560.3,10520.8,10552.7,-0.06917660882997803,0.37544673408866247,0.10620744590058916,0.0,10542.166666666666
2020-10-04,10684.2,0.0,10547.2,10729.9,10659.4,10545.4,1.3162137045536546,0.661388070623112,-1.2822672731697273,0.0,10691.166666666666
2020-10-05,10778.5,0.0,10667.2,10800.3,10743.2,10684.2,0.882611707006601,0.5314989947129211,-1.0326112167741268,0.0,10774.0
2020-10-06,10588.9,0.0,10766.7,10604.3,10553.3,10778.5,-1.7590573827527056,0.48326116001629826,1.6791168110002086,0.0,10582.166666666666
2020-10-07,10645.4,0.0,10577.1,10672.1,10619.9,10588.9,0.5335776142942138,0.4915300520720603,-0.6415916733988322,0.0,10645.800000000001
2020-10-08,10896.3,0.0,10642.5,10939.1,10868.4,10645.4,2.356886542544194,0.6505097346435604,-2.3292310233749007,0.0,10901.266666666666
2020-10-09,11419.8,0.0,10889.9,11475.0,11053.5,10896.3,4.804383139230748,3.813271814357443,-4.6401863430182635,0.0,11316.1
2020-10-10,11327.2,0.0,11410.8,11394.5,11277.6,11419.8,-0.8108723445244098,1.036568064127116,0.7380464722084764,0.0,11333.1
2020-10-11,11395.5,0.0,11333.0,11408.8,11348.5,11327.2,0.6029733738258287,0.5313477552099332,-0.5484621122372867,0.0,11384.266666666668
2020-10-12,11469.1,0.0,11386.4,11540.4,11436.9,11395.5,0.6458689833706319,0.9049655063872203,-0.7210679129138357,0.0,11482.133333333333
2020-10-13,11442.7,0.0,11457.4,11485.6,11413.8,11469.1,-0.23018371101481053,0.6290630640102429,0.12846618368041554,0.0,11447.366666666669
2020-10-14,11376.5,0.0,11392.8,11426.4,11361.7,11442.7,-0.5785347863703559,0.569457035478836,0.14327780951961738,0.0,11388.199999999999
2020-10-15,11499.0,0.0,11377.5,11542.2,11474.9,11376.5,1.0767810838131235,0.5864974858168794,-1.0566136185755284,0.0,11505.366666666667
2020-10-16,11355.2,0.0,11508.9,11358.0,11274.4,11499.0,-1.2505435255239523,0.7415028737671217,1.3535648865717813,0.0,11329.200000000003
2020-10-17,11372.3,0.0,11365.6,11399.5,11349.8,11355.2,0.15059179935182598,0.43789317873443345,-0.058915083140604,0.0,11373.866666666667
2020-10-18,11430.9,0.0,11370.6,11529.8,11427.2,11372.3,0.5152871450805938,0.8978577429291387,-0.5275175183056389,0.0,11462.633333333333
2020-10-19,11756.5,0.0,11421.2,11760.8,11685.7,11430.9,2.848419634499474,0.6426658223298436,-2.852039297409937,0.0,11734.333333333334
2020-10-20,12195.9,0.0,11743.2,12232.6,11894.6,11756.5,3.7375069110704686,2.8416256116220806,-3.7119031805770706,0.0,12107.699999999999
2020-10-21,12770.2,0.0,12187.8,12928.1,12718.1,12195.9,4.708959568379546,1.651190036247553,-4.560617688055014,0.0,12805.466666666667
2020-10-22,12958.2,0.0,12726.0,13005.1,12842.7,12770.2,1.472177413039733,1.2645316016102504,-1.791915543825537,0.0,12935.333333333334
2020-10-23,12982.1,0.0,12966.3,13013.7,12876.4,12958.2,0.18443919680202217,1.0662918206952339,-0.12170604139546831,0.0,12957.4
2020-10-24,13303.9,0.0,12972.0,13343.9,13077.8,12982.1,2.4787977291809433,2.0347459052745904,-2.4947571764670484,0.0,13241.866666666667
2020-10-25,13101.3,0.0,13298.6,13129.3,12982.5,13303.9,-1.5228617172408119,1.1307529366454787,1.5059574240724287,0.0,13071.033333333333
2020-10-26,13090.0,0.0,13100.9,13125.2,13050.3,13101.3,-0.0862509827268994,0.5739331662873762,0.08326967150496284,0.0,13088.5
2020-10-27,13799.5,0.0,13082.2,13851.7,13637.3,13090.0,5.420168067226891,1.5721587117684694,-5.198014420812343,0.0,13762.833333333334
2020-10-28,13266.6,0.0,13785.0,13308.6,13180.8,13799.5,-3.8617341208014757,0.9695921340131184,3.9075573244086628,0.0,13252.0
2020-10-29,13452.7,0.0,13280.8,13655.7,13363.1,13266.6,1.4027708681953202,2.1896116918978406,-1.2778104023727688,0.0,13490.5
2020-10-30,13471.3,0.0,13434.0,13731.5,13441.7,13452.7,0.13826220758657032,2.1559772945386317,-0.27688493315418167,0.0,13548.166666666666
2020-10-31,13659.0,0.0,13491.7,13889.5,13659.0,13471.3,1.3933324920386359,1.6875320301632624,-1.2248334431510306,0.0,13735.833333333334
2020-11-01,13666.5,0.0,13677.2,13828.4,13655.0,13659.0,0.05490885130683066,1.2698645184913924,0.07829363772729468,0.0,13716.633333333333
2020-11-02,13419.0,0.0,13698.9,13640.2,13321.2,13666.5,-1.8109976950938425,2.3946791580338105,2.08584842387659,0.0,13460.133333333333
2020-11-03,13897.3,0.0,13419.7,14034.5,13704.8,13419.0,3.5643490573067984,2.40572646080206,-3.4366387715599327,0.0,13878.866666666667
2020-11-04,14292.5,0.0,13908.9,14358.6,14099.7,13897.3,2.8437178444733924,1.8362092810485304,-2.683925135560611,0.0,14250.266666666668
2020-11-05,15548.2,0.0,14293.3,15955.2,15433.0,14292.5,8.78572677977961,3.3836583943497747,-8.071030730245312,0.0,15645.466666666667
2020-11-06,15498.7,0.0,15463.3,15754.4,15471.1,15548.2,-0.318364826796671,1.8311561556708913,-0.22840625342771623,0.0,15574.733333333332
2020-11-07,15030.2,0.0,15556.5,15106.5,14720.7,15498.7,-3.022834173188719,2.620799282642804,3.501616744953489,0.0,14952.466666666667
2020-11-08,15395.6,0.0,14967.7,15598.4,15364.2,15030.2,2.4311053745126454,1.5243227763241751,-2.779365533009429,0.0,15452.733333333332
2020-11-09,15396.9,0.0,15385.7,15431.2,15192.7,15395.6,0.008443971004697915,1.569832880264864,-0.07274191558040195,0.0,15340.266666666668
2020-11-10,15385.2,0.0,15385.1,15497.5,15281.0,15396.9,-0.07598932252595593,1.4167920947581965,-0.0006499753009409289,0.0,15387.9
2020-11-11,15659.1,0.0,15372.5,15712.1,15483.5,15385.2,1.7802823492707252,1.4764103723318396,-1.830245671845766,0.0,15618.233333333332
2020-11-12,16395.1,0.0,15666.2,16474.1,16270.7,15659.1,4.700142409206136,1.250099872777433,-4.445840525522857,0.0,16379.966666666665
2020-11-13,16116.8,0.0,16405.1,16328.2,16111.2,16395.1,-1.6974583869570743,1.3468891206117484,1.7888166385386632,0.0,16185.4
2020-11-14,15924.2,0.0,16149.6,16102.3,15879.5,16116.8,-1.1950263079519419,1.403066847192917,1.4154557214805117,0.0,15968.666666666666
2020-11-15,16004.3,0.0,15937.4,16042.1,15870.7,15924.2,0.5030080004018949,1.079977568727275,-0.41801265909786517,0.0,15972.366666666669
2020-11-16,16648.2,0.0,16032.5,16825.9,16562.0,16004.3,4.023293739807436,1.5934065934066024,-3.698297713866969,0.0,16678.7
2020-11-17,18376.8,0.0,16672.6,18393.2,17613.2,16648.2,10.383104479763569,4.428496809211273,-9.273649384005925,0.0,18127.733333333334
2020-11-18,17843.5,0.0,18377.9,18054.8,17594.6,18376.8,-2.9020286448130213,2.6155752333102242,2.994928125087575,0.0,17830.966666666664
2020-11-19,18180.0,0.0,17847.3,18225.4,17758.4,17843.5,1.8858407823577215,2.629741418145779,-1.830033003300334,0.0,18054.600000000002
2020-11-20,18614.6,0.0,18195.0,18966.0,18467.5,18180.0,2.3905390539053823,2.699336672532828,-2.254144596177187,0.0,18682.7
2020-11-21,18582.4,0.0,18583.1,18751.5,18367.6,18614.6,-0.17298249760938775,2.090093425379481,0.003767005338369046,0.0,18567.166666666668
2020-11-22,18453.4,0.0,18593.9,18516.7,18016.0,18582.4,-0.6942052695023248,2.779196269982242,0.7613773071629076,0.0,18328.7
2020-11-23,18423.7,0.0,18461.3,18527.7,18230.0,18453.4,-0.1609459503397787,1.6330224904004427,0.20408495579063132,0.0,18393.8
2020-11-24,18779.6,0.0,18448.2,19216.6,18769.4,18423.7,1.931750951220427,2.382601468347401,-1.7646808238727014,0.0,18921.866666666665
2020-11-25,17777.1,0.0,18690.9,18894.9,17279.7,18779.6,-5.338239366120685,9.347384503203186,5.140320974737179,0.0,17983.9
2020-11-26,17071.3,0.0,17757.1,17450.3,17037.8,17777.1,-3.97027636678648,2.4210872295718935,4.017268749304384,0.0,17186.466666666664
2020-11-27,16938.7,0.0,17070.3,17191.5,16915.9,17071.3,-0.7767422516152757,1.6292363988909753,0.776919126025011,0.0,17015.36666666667
2020-11-28,17791.7,0.0,16969.4,17864.0,17530.4,16938.7,5.035805581301989,1.9029799662300833,-4.621818038748401,0.0,17728.7
2020-11-29,18511.3,0.0,17771.7,18616.7,18186.0,17791.7,4.044582586262125,2.368305289783354,-3.9953974059088155,0.0,18438.0
2020-11-30,19466.8,0.0,18535.0,19717.6,19366.8,18511.3,5.16171203535138,1.8113472540636517,-4.786611050609238,0.0,19517.066666666666
2020-12-01,18507.3,0.0,19380.4,18954.5,18346.7,19466.8,-4.928904596543859,3.312857353093468,4.717597920820444,0.0,18602.833333333332
2020-12-02,19065.4,0.0,18519.1,19295.0,18954.6,18507.3,3.01556683038586,1.7958701317885974,-2.86540014896096,0.0,19105.0
2020-12-03,19288.2,0.0,19040.9,19529.5,19140.2,19065.4,1.1686091034019703,2.0339390392994807,-1.2821310438506406,0.0,19319.3
