Date,Open,High,Low,Close,Volume,Market Cap,Prev Close,Daily Change %,High-Low %,Open-Close %,Turnover,VWAP
2020-09-04,11388.867878174,11435.020123456,10103.862176104,10215.669958645,41460895659.59449,203871519785.94684,11399.148968018,-10.382169868061435,13.174743718300498,11.484297400741525,423550826248234.3,10584.850752735
2020-09-05,10158.236884224,10602.968795159,10108.684939321,10473.519453043,51279765458.53506,191811080129.68985,10215.669958645,2.5240585829595594,4.889694938609907,-3.01028293528779,537079621077449.44,10395.057729174334
2020-09-06,10448.690166223,10547.916974341,9902.977528811,10129.786654306,47745079004.76771,189709036351.37555,10473.519453043,-3.2819225693721332,6.512581126773852,3.1481759961986757,483647464111281.56,10193.560385819334
2020-09-07,10170.035547011,10339.13787418,9998.060703423,10257.229742702,56682146859.29868,188480626407.75604,10129.786654306,1.258102393911974,3.4114332856593563,-0.8500754870294102,581401802645401.2,10198.142773435
2020-09-08,10248.393996744,10392.073189199,9896.301801447,10356.444382971,41532337191.21848,187748825397.5337,10257.229742702,0.9672654581963576,5.009663182255721,-1.0433154684310955,430127340215652.2,10214.939791205667
2020-09-09,10373.819673671,10397.842526217,9893.738057579,10112.206366256,40939773951.82829,187507101788.04892,10356.444382971,-2.358319203805107,5.09518713457182,2.587104118919019,413991442788759.6,10134.595650017332
2020-09-10,10116.665555577,10335.324719057,9983.509539052,10214.15437465,37822798641.018166,188204222607.76276,10112.206366256,1.0081677994052407,3.523962977436161,-0.9544482636267224,386327904200661.75,10177.662877586334
2020-09-11,10222.607116174,10464.140794506,10222.607116174,10334.638647185,32645377052.380928,190999091019.74768,10214.15437465,1.1795814720993916,2.3627404984570934,-1.0840391699763559,337378175337462.25,10340.462185955
2020-09-12,10336.832477149,10386.96005936,10215.871866891,10374.778150971,32078835059.6971,190370332139.1267,10334.638647185,0.3883977481586509,1.6747292321029033,-0.3657492552594798,332810797085948.0,10325.870025740667
2020-09-13,10385.229624919,10476.97009882,10275.987112159,10438.37739278,27091848643.13046,191680565611.28265,10374.778150971,0.6130178485122273,1.9558509023740198,-0.5091573705484166,282794940405070.5,10397.111534586335
2020-09-14,10441.288022204,10558.520969717,10218.636885809,10315.666411066,28367164217.130424,192127881478.09885,10438.37739278,-1.175575255584029,3.3261195960491374,1.2177750436291828,292626203091845.7,10364.274755530665
2020-09-15,10327.098000193,10737.483586635,10252.702899764,10665.113719053,31933742977.118027,194196335567.5045,10315.666411066,3.3875398259499283,4.728320830228664,-3.16935878757807,340577000325973.9,10551.766735150668
2020-09-16,10671.462234795,10926.458731416,10637.487731928,10782.99980322,36621455087.98503,199132248074.60287,10665.113719053,1.1053429646642994,2.7165342679612636,-1.0343834782570633,394889143007372.7,10782.315422188001
2020-09-17,10782.041277235,11079.289955111,10675.817591205,10946.921228692,38086295936.33511,201366679797.4612,10782.99980322,1.5201838863342014,3.7793111437047373,-1.5061764674513956,416927681507712.7,10900.676258336001
2020-09-18,10943.450985538,11036.74463961,10767.361964834,10934.419674311,38373393891.39983,201350751779.8217,10946.921228692,-0.11420155603414713,2.501844701197918,0.08259524964290056,419590793136207.94,10912.842092918334
2020-09-19,10939.784675648,11018.743956734,10821.367226748,10916.970917053,33299227979.83016,201992991337.57605,10934.419674311,-0.15957643640653107,1.8239537190654604,0.2089751705700929,363526703416123.4,10919.027366845
2020-09-20,10933.952567389,11139.965954687,10892.869243459,11076.850892878,29847423554.188065,203594887334.84723,10916.970917053,1.4645085806288645,2.2684263044503097,-1.2900627341736386,330615460246315.9,11036.562030341333
2020-09-21,11083.428565628,11083.428565628,10779.619326367,10914.687407947,27984393947.678078,201893765074.58337,11076.850892878,-1.4639854458568586,2.81836705047536,1.5460008278216033,305440912239750.1,10925.911766647332
2020-09-22,10920.987708412,10982.259479574,10349.49247776,10427.87773384,32049045619.888496,197524615883.1043,10914.687407947,-4.4601339086683645,6.113990644215175,4.728766362227145,334203529210457.6,10586.543230391335
2020-09-23,10415.099656746,10557.444927881,10365.734692215,10531.351535286,31760586510.95583,193612405817.5007,10427.87773384,0.9922805395983135,1.8494611463476904,-1.1038647618065844,334481901513738.5,10484.843718460666
2020-09-24,10529.278889306,10530.332328559,10180.505865872,10231.051311501,24341912905.56212,192973686929.94876,10531.351535286,-2.851487985932514,3.4362385061799143,2.914926029837765,249043359956894.44,10313.963168644
2020-09-25,10233.353551861,10763.753730141,10219.333956901,10731.532396808,28632863994.68496,193160151426.6561,10231.051311501,4.891785507364186,5.327350838479629,-4.64219672015506,307274507572358.94,10571.54002795
2020-09-26,10734.536108508,10747.708065832,10567.237308721,10683.395234217,27637879181.21501,197360295367.15005,10731.532396808,-0.44855814445770703,1.7078329163863786,0.47869495764048564,295266386728457.7,10666.113536256666
2020-09-27,10685.945175407,10769.907328673,10653.131775757,10739.742577529,22140813155.50458,198168996917.2775,10683.395234217,0.5274291746834316,1.0961617238392083,-0.5009189161997352,237786633747286.75,10720.927227319666
2020-09-28,10729.819960376,10794.712348307,10620.55817204,10766.522449088,19197868192.35896,198230862184.9998,10739.742577529,0.24935301163578955,1.6397836483348291,-0.340894554258861,206694278867665.2,10727.264323145
2020-09-29,10774.254373833,10937.007798492,10699.633719153,10702.472833045,22685381479.70504,201247059797.85532,10766.522449088,-0.5948960432291188,2.2185252838523484,0.6707005185415442,242789678993805.38,10779.704783563335
2020-09-30,10692.352301853,10855.716137049,10652.236132304,10839.962683468,23902695206.731125,198551103778.67227,10702.472833045,1.2846549817766062,1.910209295191316,-1.3617240753062827,259104324075274.84,10782.638317607001
2020-10-01,10840.600465445,10843.68932657,10668.735161548,10766.814094563,22225613190.089066,198798360069.8104,10839.962683468,-0.6748048036785101,1.639877289789379,0.6853129461876838,239299045355356.28,10759.746194227
2020-10-02,10777.14188193,10903.287513844,10472.415389694,10614.303326871,23740107473.44365,199013390077.45288,10766.814094563,-1.4164892822753783,4.114352879604299,1.5341426567936844,251984701735648.03,10663.335410136335
2020-10-03,10621.707590072,10662.01398036,10413.940889279,10566.494383933,28608315279.56241,194792345004.85968,10614.303326871,-0.450419980150439,2.382125016057921,0.5225309751070656,302289602735280.9,10547.483084524
2020-10-04,10570.3669008,10593.702973227,10501.486144013,10541.32189207,20391901419.668594,195151108986.7884,10566.494383933,-0.23822935922132318,0.8781312278031546,0.2755347861243998,214957596856085.88,10545.50366977
2020-10-05,10542.058432858,10684.270999744,10524.731279637,10665.698551049,15472962156.749538,196195661643.7948,10541.32189207,1.1798962241402104,1.5158555203748787,-1.1592313208480691,165029950055679.56,10624.900276809998
2020-10-06,10667.057547703,10784.67081854,10629.995139918,10784.67081854,18073068400.64185,198061224066.4084,10665.698551049,1.1154662483808861,1.4550870116690624,-1.0905596732244323,194912093381879.56,10733.112258999334
2020-10-07,10788.032090117,10792.260377989,10536.776390174,10604.446854355,19914334722.337044,198030505841.4181,10784.67081854,-1.6711123335834859,2.424688333077368,1.731209918663569,211180504202859.6,10644.494540839334
2020-10-08,10602.399002304,10679.02790455,10567.965459144,10665.252260679,20562068864.540302,196530345918.352,10604.446854355,0.5733953610133862,1.050934977365036,-0.5893274424153067,219299651441775.75,10637.415208124332
2020-10-09,10670.215540269,10931.023279932,10554.550295531,10898.551843619,18775481110.70221,198619252012.8514,10665.252260679,2.1874736502964427,3.5669258647657,-2.095106823606917,204625554273877.28,10794.708473027333
2020-10-10,10920.198990255,11101.815678242,10841.66081493,11066.190869882,23417400425.568005,203184007851.05823,10898.551843619,1.5381770777293886,2.3995849690643527,-1.3192604514380473,259141422785791.53,11003.222454351335
2020-10-11,11050.675887512,11463.743640155,11050.675887512,11294.994190302,23905936788.754456,209734341242.70096,11066.190869882,2.0675887765745706,3.7379410711863783,-2.1630670956854106,270017417142708.44,11269.804572656334
2020-10-12,11294.712927937,11429.451339051,11279.862578901,11376.435109896,18400993816.97632,210284916214.8166,11294.994190302,0.7210355155731276,1.3261576469008218,-0.7183461354067934,209337712116428.6,11361.916342616
2020-10-13,11369.010052727,11696.482701892,11245.106890736,11544.137639625,21028934723.031235,211837518482.5273,11376.435109896,1.4741219732631452,4.013975283132744,-1.517026150977944,242760916857362.0,11495.242410751
2020-10-14,11531.360287501,11542.293836596,11324.197128691,11423.480015091,27767799953.70613,211938062475.14423,11544.137639625,-1.0451852559332415,1.925935282002735,0.9443731005567936,317204907834206.75,11429.990326792666
2020-10-15,11422.024201063,11544.578698772,11292.511892291,11426.367479344,22671063126.89314,211064738669.40564,11423.480015091,0.02527657289360496,2.2321588755915047,-0.038011015214162676,259047898435286.66,11421.152690135668
2020-10-16,11417.105463767,11573.553664506,11291.765080966,11492.615897338,23046051336.079063,211240903137.5844,11426.367479344,0.5797854664989611,2.495522901153843,-0.6570343448830522,264859415955889.9,11452.644880936668
2020-10-17,11498.950040832,11539.220687877,11234.819023931,11312.662784187,25895236932.838688,210346030915.73877,11492.615897338,-1.5658150829932735,2.709448753002612,1.6467144844571475,292944083137828.94,11362.234165331667
2020-10-18,11316.374413365,11386.519670632,11278.311545193,11368.484736962,18609745832.274216,209973844655.3754,11312.662784187,0.49344662560815833,0.9594355059744702,-0.458375278699858,211564611452951.62,11344.438650929
2020-10-19,11358.127960306,11490.015808249,11349.941714456,11490.015808249,15237087835.406223,211547198368.24197,11368.484736962,1.0690173237588065,1.23413932262395,-1.1478474019880331,175074380100496.03,11443.324443651334
2020-10-20,11500.032381833,11799.991170623,11420.516174237,11748.376783365,18200393175.51507,214382343089.30347,11490.015808249,2.248569361675862,3.3227482067933063,-2.1138613964410893,213825076631336.06,11656.294709408334
2020-10-21,11751.373870164,12004.208235424,11696.289357278,11910.242112809,26904815394.834343,219245674076.9064,11748.376783365,1.377767605080496,2.6326202160379837,-1.3338792036321812,320442865352907.94,11870.246568503666
2020-10-22,11908.741437109,13190.093701222,11891.811346113,12808.795951863,38524738667.9235,230398925866.8069,11910.242112809,7.54437928753471,10.917448295489162,-7.026847161407779,493455516696278.5,12630.233666399334
2020-10-23,12799.953004596,13162.648280435,12698.499309463,12958.537189204,44415617058.03408,239244404696.4159,12808.795951863,1.1690500645317976,3.655148216026695,-1.2237815294470094,575561425427978.2,12939.894926367333
2020-10-24,12964.757291175,13014.063168254,12740.00614402,12929.022175701,32656688931.649178,239378934757.29083,12958.537189204,-0.2277650098314289,2.1511529989539206,0.2763945717500597,422219055382261.6,12894.363829325002
2020-10-25,12929.781613193,13139.417631239,12869.964614238,13117.174729466,22616597577.98772,241080144140.2053,12929.022175701,1.4552728830384118,2.093657792212602,-1.4286088287902927,296665862216482.44,13042.185658314333
2020-10-26,13115.294062256,13327.975490285,12915.832170488,13020.811715896,23616907117.363083,241630988925.63992,13117.174729466,-0.7346323850785772,3.1909931497772623,0.7256256247423889,307511300886988.9,13088.206458889666
2020-10-27,13022.015623294,13215.246307023,12821.645820653,13065.536025938,23955461477.269844,241914487368.11047,13020.811715896,0.3434832713800782,3.069812502042379,-0.3330931280400671,312990944949239.06,13034.142717871335
2020-10-28,13057.489332144,13775.681647134,13057.489332144,13651.54050526,32537705770.876247,247385893170.5836,13065.536025938,4.485116249028367,5.500232829767714,-4.351532143109489,444189808279349.1,13494.903828179333
2020-10-29,13639.746153222,13837.306744368,12960.025985765,13275.481261315,40460863642.23352,249011575352.0386,13651.54050526,-2.754701887307897,6.769128083281506,2.7438921778939527,537137437099092.5,13357.604663815999
2020-10-30,13276.349224381,13629.991957156,12987.72993908,13443.531522235,35824326414.72994,246797158758.76465,13275.481261315,1.2658694446709133,4.94514454095198,-1.2435891385941877,481605461419257.94,13353.751139490332
2020-10-31,13456.609309997,13661.960099167,13151.416225459,13568.837248108,35824994060.33563,248695600092.5597,13443.531522235,0.9320893521598131,3.882044830424199,-0.827100628144456,486103513819130.0,13460.737857578
2020-11-01,13554.960433884,13984.749251489,13431.717613355,13795.526547596,32985934324.839622,254384806361.32748,13568.837248108,1.670661202157236,4.117356052692226,-1.7437979832232022,455058332675583.2,13737.331137480001
2020-11-02,13794.548579995,13881.86907219,13629.063928135,13735.006857626,27500088064.669518,254930532220.35904,13795.526547596,-0.4386906854276361,1.8548973384234069,0.4335034047394098,377713898153554.75,13748.646619317
2020-11-03,13760.888840264,13826.961490536,13269.505306607,13576.968475843,28341039633.36889,251772697765.86133,13735.006857626,-1.1506247024205452,4.201032148888307,1.3546497124762704,384785401674866.44,13557.811757661999
2020-11-04,13556.446654126,14034.321131344,13304.122320606,13973.248876644,31957453140.12342,252079847197.62527,13576.968475843,2.918769396173291,5.488515462662552,-2.982858361699087,446549446190632.9,13770.564109531333
2020-11-05,14017.051388679,14212.511632163,13589.969148761,14132.96094433,36787608742.723,257381109205.72293,13973.248876644,1.1429844919813528,4.580896958539136,-0.8201363897315647,519917837596197.0,13978.480575084666
2020-11-06,14140.354542161,15710.756207542,14100.780242686,15558.525408402,45894350397.81075,272633809887.8374,14132.96094433,10.086806789372202,11.417637443793831,-9.115072470011533,714048416766443.0,15123.353952876665
2020-11-07,15589.384002602,15922.325592996,15204.987932447,15547.052549124,64505570471.96764,288455228523.34344,15558.525408402,-0.07374001698003893,4.717778558825566,0.2722796063385362,1002871493838902.4,15558.12202485567
2020-11-08,15568.616616084,15741.75486188,14448.630728465,14821.983251777,43966023319.82191,284108062641.75586,15547.052549124,-4.663709053893019,8.949804017535296,5.037337794977522,651663661293637.2,15004.122947374
2020-11-09,14815.051319972,15613.433272935,14748.256936569,15499.081293284,44191246290.48436,281457720322.22363,14821.983251777,4.568201366884042,5.866295522833993,-4.413358187935954,684923718707752.1,15286.923834262665
2020-11-10,15478.313162689,15798.201003642,14836.543568078,15326.156847868,39301152286.42476,284840712675.19946,15499.081293284,-1.1157077128883164,6.481681067772974,0.9927884487373424,602335624243691.9,15320.300473196
2020-11-11,15313.694553525,15429.005972833,15104.414981969,15280.16349114,42038978766.00832,283781645786.3733,15326.156847868,-0.300097129270855,2.148980885730982,0.21944177759905897,642362468545170.1,15271.194815314002
2020-11-12,15297.95996981,15949.504404586,15282.011824356,15687.480248155,34076621281.51302,288682936493.8948,15280.16349114,2.6656570608761947,4.367831852912006,-2.483000916548161,534576323277593.8,15639.665492365666
2020-11-13,15691.609029632,16299.943642833,15492.641331258,16279.270538159,42629399358.63863,294819304889.72314,15687.480248155,3.7723731322217993,5.210875888194628,-3.6098761744238343,693975525038500.1,16023.951837416666
2020-11-14,16297.187308657,16463.293772256,15984.115886145,16316.137259339,46113488949.94295,301643276630.3249,16279.270538159,0.2264642085379917,2.997837913114408,-0.11614238333987174,752394015214281.4,16254.515639246665
2020-11-15,16320.047202877,16320.047202877,15725.309160914,16083.588047602,36181426857.15586,296890514838.0307,16316.137259339,-1.4252712393915123,3.7820435571546684,1.470189080789444,581927164544938.0,16042.98147046433
2020-11-16,16068.098174684,16131.798573711,15796.54343862,15961.34578839,31319340855.48677,296296699173.90576,16083.588047602,-0.7600434607638809,2.1223322456187166,0.6688182043625128,499898829258874.6,15963.229266907
2020-11-17,15948.492682357,16842.984015706,15884.87538072,16725.110727362,32816346805.62136,303249393769.39136,15961.34578839,4.785091113855512,6.03157791309391,-4.643425431763902,548857033991529.5,16484.323374596
2020-11-18,16703.980983878,17829.764716014,16577.525090457,17683.759275981,45999622881.28087,316502527418.307,16725.110727362,5.731791939952102,7.55383942249537,-5.540554340353338,813446257818478.4,17363.683027484
2020-11-19,17664.951637795,18475.035135983,17395.811764732,17827.839147466,72012568910.56276,331419792599.43823,17683.759275981,0.814758158807871,6.203926472916887,-0.9136693927045683,1283828495133323.8,17899.562016060332
2020-11-20,17769.081098984,18139.036177408,17395.282348173,17806.276919319,61088362075.88866,330660347306.1966,17827.839147466,-0.12094695250861895,4.275606537154686,-0.20889162009293866,1087756291670898.2,17780.19848163333
2020-11-21,17799.981883673,18798.614588928,17763.988551961,18641.285031419,51247577103.92673,339782497230.51886,17806.276919319,4.68940315756886,5.824289032503274,-4.513117772342532,955320691963920.4,18401.296057436
2020-11-22,18665.474201417,18956.343147325,18478.416523698,18709.05738082,51342425635.76762,346810483009.7195,18641.285031419,0.3635605017935819,2.586404646816309,-0.2329522996047811,960568387290060.0,18714.605683947666
2020-11-23,18673.990470469,18740.898903377,17648.898807899,18413.52696735,51842917681.28616,341719648443.3331,18709.05738082,-1.5796114547864268,6.187355411598039,1.4145226147106016,954610962790468.9,18267.77489287533
2020-11-24,18400.416213361,18750.758655205,18032.684212936,18374.452581293,56013957456.03462,341944154690.56366,18413.52696735,-0.21220478904603635,3.9820718523639402,0.14130288754525228,1029225805166471.6,18385.965149811334
2020-11-25,18383.260531659,19412.494296575,18042.082974004,19121.511413257,65582487334.32913,349606772372.26,18374.452581293,4.065747421093679,7.59563806765308,-3.860839583455565,1254036280073157.2,18858.696227945333
2020-11-26,19151.452512233,19461.568641658,18547.979034051,18770.202102024,66020446070.152565,353357152750.164,19121.511413257,-1.8372465629962635,4.925547985199898,2.031147070962502,1239217115602539.8,18926.583259244333
2020-11-27,18736.048866346,18911.148774185,16290.953384122,17072.810341953,76574550473.94511,322683382857.048,18770.202102024,-9.043012700901963,16.083744936725292,9.7420312829571,1307342777261972.2,17424.97083342
2020-11-28,17157.384114714,17419.958076123,16487.301507563,17076.842021809,66090936294.65946,315076279273.9348,17072.810341953,0.02361462334113144,5.656817570371809,0.47164512503037975,1128624478177342.2,16994.700535165
2020-11-29,17133.441135915,17846.943770415,16877.451531342,17707.715790133,40948231069.951706,320959715771.8824,17076.842021809,3.6943233855434436,5.744304685293386,-3.2430758491052454,725099637895398.5,17477.370363963335
2020-11-30,17725.686439674,18309.851983355,17549.51547626,18162.123474769,39169112135.10042,333623131271.31573,17707.715790133,2.5661564146472413,4.332521362903396,-2.403006651184284,711394250994766.6,18007.163644794666
2020-12-01,18181.615199899,19802.678916793,18181.615199899,19721.874730214,47907519457.72852,350768118966.7203,18162.123474769,8.587934431851112,8.915949980632117,-7.809904237731094,944826097380611.6,19235.389615635333
2020-12-02,19692.233922332,19877.368317356,18338.560347128,18855.043740295,68651048241.23216,357418673134.3429,19721.874730214,-4.395276827263333,8.39110563261303,4.440139166836544,1294418517405534.8,19023.65746825967
2020-12-03,18756.509652358,19330.508182511,18356.075312073,19201.276130857,64736169956.75906,351583352343.0996,18855.043740295,1.8362852684455377,5.308503336751419,-2.316338119757825,1243017074993820.0,18962.619875147004
2020-12-04,19217.923079202,19587.145690129,18909.027573004,19427.95495995,45460478689.58614,357548224634.56726,19201.276130857,1.1805404367302372,3.586213592988427,-1.081080747721377,883204132439046.4,19308.042741027664
2020-12-05,19430.848422085,19510.639948124,18643.370271105,18737.192660312,42711852976.52263,354653480586.11646,19427.95495995,-3.5555070055596607,4.651893216770821,3.7020260950951296,800300218100025.1,18963.734293180332
2020-12-06,18660.486213047,19167.433320893,18560.029882503,19127.656824482,43493402326.58658,352394017893.1268,18737.192660312,2.08389896634333,3.2726425670392594,-2.442382858087759,831926873832075.1,18951.706675959333
2020-12-07,19153.421243258,19374.851388494,18891.567772225,19336.692554651,31248872995.053795,355303487880.7596,19127.656824482,1.092845465009848,2.558197509576412,-0.9477903776720007,604249849784691.4,19201.03723845667
2020-12-08,19363.53181553,19403.803149876,18940.871913412,19190.037781381,33514897152.7213,356357579476.0403,19336.692554651,-0.7584273931827282,2.44408619930637,0.9040838591643183,643152142599820.2,19178.23761488967
2020-12-09,19169.816020354,19268.377649289,18279.488207537,18325.054202865,36072867923.53677,351716110113.325,19190.037781381,-4.507461571311984,5.409831120677984,4.6098734996206705,661037259951601.6,18624.30668656367
2020-12-10,18328.8917672,18624.633202136,17656.943459076,18569.987699691,51894238233.16762,339169288875.3209,18325.054202865,1.336604487574741,5.480505418748393,-1.2983095971302758,963675365674757.0,18283.854786967666
2020-12-11,18541.854651712,18541.854651712,17939.981718382,18261.878450329,42051607215.352486,339862101398.04816,18569.987699691,-1.6591785322890924,3.354925009278563,1.5331183051322768,767941339607745.1,18247.904940141
2020-12-12,18236.776368782,18236.776368782,17604.050116716,18062.118986906,51456006610.403404,333126430004.28265,18261.878450329,-1.0938604370099838,3.594208422896915,0.9669816813997145,929404513988128.0,17967.648490801334
2020-12-13,18017.348725996,18905.259874457,18017.348725996,18804.794708687,37864610631.46234,342883193664.7577,18062.118986906,4.111786232387231,4.928089931344306,-4.18747449727402,712036229649016.6,18575.801103046662
2020-12-14,18795.239774701,19393.314747018,18719.958388883,19169.338451969,36129560660.676926,354908722065.1165,18804.794708687,1.938568056335103,3.596997088064474,-1.951547144964592,692579776425460.8,19094.203862623333
2020-12-15,19181.39628037,19346.860365094,19021.829780335,19270.746809811,35594491140.73312,355900072299.115,19169.338451969,0.5290133412589586,1.7087240739322538,-0.4636588831913314,685932426597128.8,19213.14565174667
2020-12-16,19273.916377975,19540.782576846,19086.032634755,19434.070313033,37207256823.11252,359262989996.6772,19270.746809811,0.8475203625157369,2.38263211005369,-0.8240884821261313,723088445255445.5,19353.628508211335
2020-12-17,19424.010728277,21395.554438724,19306.677136097,21367.096307987,48227478063.0557,372499190037.11926,19434.070313033,9.946583313829338,10.819455299853232,-9.093821414488021,1030481168464641.6,20689.775960936004
2020-12-18,21349.656699156,23656.653474484,21265.801183126,22823.459093674,119966786315.09962,419778522334.2037,21367.096307987,6.815913424523715,11.242709695109408,-6.457401520379068,2738057040062206.0,22581.971250428
2020-12-19,22796.249239005,23239.698771323,22397.095505447,23113.992587247,117018623816.43909,424807678680.4707,22823.459093674,1.2729599504639941,3.7621095363507258,-1.3746796320135313,2704767603463018.5,22916.928954672334
2020-12-20,23131.044599635,24077.494140633,22830.897794011,23844.568074264,63655496241.65176,433408582772.57513,23113.992587247,3.160749854268314,5.460128453419844,-2.992394210734827,1517837813435121.5,23584.320002969336
2020-12-21,23859.672112771,24249.957202152,23101.09890077,23516.402834426,71034858155.1023,438084395865.3526,23844.568074264,-1.3762683342215607,4.97317597884361,1.4597014720401174,1670484339661696.5,23622.48631244933
2020-12-22,23488.415479729,24065.517799416,22119.2995308,22882.157922681,85145371413.05922,432068558158.5985,23516.402834426,-2.6970320087242308,8.798733729818123,2.649477200081171,1948309835058949.2,23022.325084299
2020-12-23,22743.911418829,23801.640166626,22446.747379281,23801.640166626,83963380723.3052,428962781517.2181,22882.157922681,4.018337112487109,6.036031699610977,-4.443932184472382,1998466175149532.2,23350.009237510996
2020-12-24,23816.037879536,24011.068616736,22789.244690985,23261.78519646,72103119537.01994,437386596217.9924,23801.640166626,-2.268141885965352,5.361405971626301,2.382674753442167,1677247278664836.5,23354.032834727
2020-12-25,23248.203805431,23749.014698362,22751.926015518,23733.030486264,74435058818.58348,431381467833.6405,23261.78519646,2.0258345858842928,4.382436379952763,-2.042835115867755,1766569520188295.8,23411.323733381334
2020-12-26,23719.237056744,24715.078304629,23463.626206427,24652.036519447,57592757106.51821,446375556422.2871,23733.030486264,3.8722658436515034,5.333583510033972,-3.7838637062181477,1419778751445527.8,24276.913676834334
2020-12-27,24700.991337835,26698.367293831,24519.990432487,26446.973570052,68174322705.22489,469618701988.9011,24652.036519447,7.281090343952096,8.884085282748838,-6.601822426268517,1803004510741278.8,25888.44376545667
2020-12-28,26463.426391226,28331.092732215,26011.660346306,26326.481838017,102567647652.80286,503085319304.9866,26446.973570052,-0.4555974305182575,8.916894788834155,0.5201779487726438,2700245313099641.5,26889.744972179335
2020-12-29,26269.009679172,27431.904401123,26111.95778725,27147.366752087,99495188799.21472,501662962255.18304,26326.481838017,3.118095760461977,5.054950780126892,-3.2355148141485075,2701032380400420.5,26897.07631348667
2020-12-30,27070.01978185,27392.54054504,26077.269943543,27392.54054504,68162303669.41168,496187947758.5756,27147.366752087,0.9031218209558055,5.043743476002454,-1.1774036170894722,1867138666907688.2,26954.117011207665
2020-12-31,27375.345815751,28938.018882515,27375.345815751,28810.020485478,73712221377.4698,523104839357.07214,27392.54054504,5.1746932275497315,5.7083226538270155,-4.979776638653076,2123650607914994.2,28374.461727914666
2021-01-01,28863.191665694,29272.578048891,27986.65215298,28977.96181814,79271345825.66364,536314969327.7447,28810.020485478,0.5829268075205088,4.594782858921098,-0.39606012723142475,2297122032608652.5,28745.730673337002
2021-01-02,28938.896887849,29560.027545775,28718.621788419,29300.190935827,64558591251.664345,542990405376.4353,28977.96181814,1.111979923602789,2.9298263807885854,-1.2330774525302586,1891579050221775.8,29192.946756673668
2021-01-03,29329.695772117,33158.612438293,29014.295883824,32093.264962249,70104243266.33328,570431197310.0917,29300.190935827,9.532613738044796,14.283705422538034,-8.611056535951574,2249874054124394.2,31422.057761455333
2021-01-04,32148.04850009,34717.662741718,32057.582962965,32877.607282615,124349523093.6553,621795048370.9535,32093.264962249,2.443946794720366,8.29781765464382,-2.2190142252559006,4088314786053663.5,33217.61766243266
2021-01-05,32949.399464061,33553.450548496,29066.665437713,31973.832153912,130918256520.55827,591803523640.4302,32877.607282615,-2.7489078537077565,15.436187960389683,3.0511429016482223,4185958359871125.5,31531.316046707
2021-01-06,32023.293432691,34359.990071466,30087.201861593,33965.160423041,125426476003.27278,598928102301.8455,31973.832153912,6.227993752964521,14.201347900441736,-5.717231911063473,4260130378747862.5,32804.11745203334
2021-01-07,33895.701913021,36904.218251055,33315.06731261,36904.218251055,120556816942.46576,646919963464.8158,33965.160423041,8.653154560165783,10.773356405876076,-8.152228879548176,4449055084097241.0,35707.83460490667
2021-01-08,36814.681967048,40164.159004366,36345.635772118,39493.128514839,141292953594.38013,706528659351.8286,36904.218251055,7.015215025480166,10.506139598684149,-6.782057154030246,5580100774544038.0,38667.64109710767
2021-01-09,39437.44033739,41849.906402124,36711.862224526,40703.290535401,172295440554.826,739499799350.0328,39493.128514839,3.0642343771456257,13.995596698893253,-3.109945612161379,7012991374827994.0,39755.01972068367
2021-01-10,40577.810043195,41291.465971185,38819.670094577,40129.000498579,134582898528.89249,749903824715.6616,40703.290535401,-1.4109179608526263,6.367379914836803,1.1184169529263337,5400677202166134.0,40080.045521447
2021-01-11,40083.81722368,41255.979202664,35933.661817445,38299.01960037,107609376316.1692,737715778475.4187,40129.000498579,-4.5602453972752315,14.811508529963216,4.660165304316988,4121333612716555.5,38496.220206826336
2021-01-12,38223.373713229,38223.373713229,30592.255264247,35569.722698726,182855100854.8069,638126812425.5908,38299.01960037,-7.126283988788135,24.944608964153232,7.460420866868447,6504105231453056.0,34795.11722540067
2021-01-13,35549.971250334,36524.892022449,32957.846755722,33949.396834015,176864618865.55716,648089950366.6829,35569.722698726,-4.555351410622701,10.823053135616952,4.714588668966655,6004447131763616.0,34477.378537395336
2021-01-14,34060.129315687,37626.126561642,32445.497996412,37359.33215959,126174618899.73376,645088905820.236,33949.396834015,10.044170570236673,15.967172289366314,-8.831000591256831,4713799497584836.0,35810.31890588134
2021-01-15,37394.122642209,40000.014205919,36882.027990631,39304.686213759,114931563480.27837,716637812011.46,37359.33215959,5.207143548120511,8.453944604347798,-4.860905290426135,4517349038649064.0,38728.909470103004
2021-01-16,39280.298435092,39645.499119445,34599.968353321,36678.950398519,117305372507.91306,697436710488.2584,39304.686213759,-6.680465023839402,14.58247219939933,7.0922095869952555,4302637939697537.5,36974.805957095
2021-01-17,36833.613578222,37910.764213,35624.47868503,36178.180209501,123693873048.22154,685154441525.9501,36678.950398519,-1.3652794956701462,6.4177375006212705,1.8116814193680035,4475019229949697.5,36571.14103584367
2021-01-18,36061.523742763,36682.760628346,34095.169184682,35786.417028053,92863643157.15813,663270945739.4935,36178.180209501,-1.0828714412371514,7.589319852463222,0.7687461823695292,3323257060766361.0,35521.448947027
2021-01-19,35822.529922864,37365.984728677,34840.492160995,36714.843204834,85952054615.28078,670424015901.1846,35786.417028053,2.5943535393699815,7.248728163804083,-2.430388377234066,3155716208333362.0,36307.10669816867
